Rotational Motion Sensor Data File Tue, Sep 25, 2012 10:03 AM
Time (s)	Angle (Degrees)
63.217	-0.250
63.222	0.000
63.225	0.000
63.230	0.000
63.234	0.000
63.238	0.000
63.242	0.000
63.247	0.000
63.251	0.000
63.254	0.250
63.258	0.250
63.263	0.250
63.267	0.250
63.270	0.250
63.275	0.250
63.280	0.250
63.283	0.500
63.287	0.500
63.292	0.500
63.296	0.500
63.298	0.500
63.302	0.500
63.306	0.500
63.311	0.500
63.315	0.750
63.320	0.750
63.323	0.750
63.327	0.750
63.332	0.750
63.336	0.750
63.339	0.750
63.343	0.750
63.347	0.750
63.351	1.000
63.355	1.000
63.359	1.000
63.364	1.000
63.368	1.000
63.372	1.000
63.377	1.000
63.381	1.000
63.383	1.000
63.387	1.250
63.392	1.250
63.396	1.250
63.400	1.250
63.404	1.250
63.408	1.250
63.412	1.250
63.416	1.250
63.420	1.250
63.424	1.250
63.427	1.250
63.431	1.250
63.436	1.500
63.439	1.500
63.443	1.500
63.448	1.500
63.452	1.500
63.456	1.500
63.460	1.500
63.464	1.500
63.467	1.500
63.471	1.500
63.475	1.500
63.480	1.500
63.484	1.500
63.487	1.500
63.490	1.500
63.495	1.500
63.499	1.500
63.503	1.500
63.507	1.500
63.511	1.500
63.515	1.500
63.518	1.500
63.521	1.500
63.526	1.500
63.530	1.500
63.534	1.500
63.538	1.500
63.543	1.500
63.547	1.500
63.550	1.500
63.554	1.500
63.558	1.500
63.562	1.500
63.565	1.500
63.570	1.500
63.574	1.500
63.578	1.500
63.582	1.500
63.587	1.500
63.590	1.500
63.593	1.500
63.598	1.500
63.602	1.500
63.606	1.500
63.609	1.500
63.614	1.500
63.618	1.500
63.622	1.500
63.626	1.500
63.631	1.500
63.634	1.500
63.637	1.500
63.640	1.500
63.645	1.500
63.650	1.500
63.653	1.500
63.658	1.250
63.662	1.250
63.666	1.250
63.670	1.250
63.673	1.250
63.678	1.250
63.681	1.250
63.685	1.250
63.690	1.250
63.694	1.250
63.697	1.250
63.701	1.250
63.706	1.000
63.710	1.000
63.714	1.000
63.717	1.000
63.721	1.000
63.726	1.000
63.729	1.000
63.734	1.000
63.738	1.000
63.741	0.750
63.745	0.750
63.750	0.750
63.754	0.750
63.757	0.750
63.761	0.750
63.766	0.750
63.770	0.750
63.773	0.750
63.778	0.500
63.782	0.500
63.786	0.500
63.791	0.500
63.795	0.500
63.798	0.500
63.806	0.500
63.811	0.250
63.815	0.250
63.818	0.250
63.822	0.250
63.826	0.250
63.831	0.250
63.835	0.250
63.838	0.000
63.842	0.000
63.846	0.000
63.850	0.000
63.854	0.000
63.859	0.000
63.863	0.000
63.866	0.000
63.871	-0.250
63.875	-0.250
63.878	-0.250
63.882	-0.250
63.886	-0.250
63.889	-0.250
63.893	-0.250
63.897	-0.250
63.902	-0.500
63.906	-0.500
63.910	-0.500
63.914	-0.500
63.918	-0.500
63.922	-0.500
63.925	-0.500
63.929	-0.500
63.934	-0.500
63.937	-0.750
63.941	-0.750
63.946	-0.750
63.950	-0.750
63.954	-0.750
63.958	-0.750
63.963	-0.750
63.966	-0.750
63.968	-0.750
63.972	-0.750
63.977	-1.000
63.981	-1.000
63.984	-1.000
63.988	-1.000
63.993	-1.000
63.997	-1.000
64.001	-1.000
64.006	-1.000
64.009	-1.000
64.013	-1.000
64.016	-1.000
64.021	-1.250
64.025	-1.250
64.029	-1.250
64.034	-1.250
64.038	-1.250
64.042	-1.250
64.046	-1.250
64.050	-1.250
64.054	-1.250
64.057	-1.250
64.061	-1.250
64.066	-1.250
64.070	-1.250
64.074	-1.250
64.079	-1.250
64.083	-1.250
64.086	-1.250
64.089	-1.250
64.093	-1.250
64.097	-1.250
64.101	-1.250
64.105	-1.250
64.110	-1.500
64.114	-1.500
64.118	-1.500
64.123	-1.500
64.127	-1.500
64.131	-1.500
64.135	-1.500
64.139	-1.500
64.143	-1.500
64.147	-1.500
64.151	-1.500
64.155	-1.500
64.159	-1.500
64.163	-1.500
64.167	-1.500
64.171	-1.500
64.174	-1.500
64.177	-1.500
64.183	-1.250
64.187	-1.250
64.191	-1.250
64.195	-1.250
64.200	-1.250
64.204	-1.250
64.208	-1.250
64.212	-1.250
64.215	-1.250
64.219	-1.250
64.223	-1.250
64.227	-1.250
64.231	-1.250
64.235	-1.250
64.239	-1.250
64.244	-1.250
64.247	-1.250
64.251	-1.250
64.254	-1.000
64.257	-1.000
64.259	-1.000
64.262	-1.000
64.265	-1.000
64.270	-1.000
64.274	-1.000
64.278	-1.000
64.282	-1.000
64.286	-1.000
64.290	-1.000
64.295	-1.000
64.298	-0.750
64.302	-0.750
64.306	-0.750
64.311	-0.750
64.315	-0.750
64.319	-0.750
64.323	-0.750
64.327	-0.750
64.331	-0.750
64.335	-0.500
64.340	-0.500
64.343	-0.500
64.347	-0.500
64.352	-0.500
64.356	-0.500
64.360	-0.500
64.364	-0.500
64.368	-0.250
64.373	-0.250
64.376	-0.250
64.380	-0.250
64.384	-0.250
64.387	-0.250
64.391	-0.250
64.395	-0.250
64.400	0.000
64.404	0.000
64.408	0.000
64.412	0.000
64.417	0.000
64.421	0.000
64.424	0.000
64.429	0.000
64.433	0.250
64.436	0.250
64.441	0.250
64.445	0.250
64.450	0.250
64.453	0.250
64.458	0.250
64.462	0.250
64.465	0.500
64.468	0.500
64.473	0.500
64.477	0.500
64.481	0.500
64.485	0.500
64.490	0.500
64.494	0.500
64.497	0.750
64.502	0.750
64.506	0.750
64.509	0.750
64.513	0.750
64.518	0.750
64.522	0.750
64.526	0.750
64.530	0.750
64.535	1.000
64.539	1.000
64.542	1.000
64.547	1.000
64.550	1.000
64.553	1.000
64.556	1.000
64.561	1.000
64.565	1.000
64.569	1.000
64.572	1.250
64.577	1.250
64.581	1.250
64.585	1.250
64.589	1.250
64.593	1.250
64.597	1.250
64.600	1.250
64.604	1.250
64.609	1.250
64.613	1.250
64.617	1.250
64.621	1.500
64.625	1.500
64.629	1.500
64.632	1.500
64.637	1.500
64.641	1.500
64.645	1.500
64.649	1.500
64.654	1.500
64.658	1.500
64.662	1.500
64.666	1.500
64.670	1.500
64.673	1.500
64.677	1.500
64.682	1.500
64.685	1.500
64.689	1.500
64.692	1.500
64.697	1.500
64.701	1.500
64.705	1.500
64.710	1.500
64.714	1.500
64.717	1.500
64.721	1.500
64.724	1.500
64.730	1.500
64.734	1.500
64.737	1.500
64.742	1.500
64.746	1.500
64.751	1.500
64.756	1.500
64.759	1.500
64.763	1.500
64.768	1.500
64.772	1.500
64.776	1.500
64.780	1.500
64.785	1.500
64.789	1.500
64.793	1.500
64.797	1.500
64.800	1.500
64.804	1.500
64.808	1.500
64.812	1.500
64.816	1.500
64.820	1.500
64.825	1.500
64.829	1.500
64.833	1.250
64.837	1.250
64.840	1.250
64.845	1.250
64.849	1.250
64.852	1.250
64.857	1.250
64.861	1.250
64.865	1.250
64.869	1.250
64.874	1.250
64.878	1.250
64.882	1.000
64.885	1.000
64.889	1.000
64.893	1.000
64.896	1.000
64.901	1.000
64.905	1.000
64.909	1.000
64.913	1.000
64.918	1.000
64.922	0.750
64.925	0.750
64.930	0.750
64.934	0.750
64.938	0.750
64.941	0.750
64.946	0.750
64.950	0.750
64.954	0.500
64.959	0.500
64.963	0.500
64.966	0.500
64.969	0.500
64.974	0.500
64.978	0.500
64.982	0.500
64.987	0.250
64.991	0.250
64.995	0.250
64.999	0.250
65.004	0.250
65.007	0.250
65.011	0.250
65.014	0.250
65.019	0.000
65.023	0.000
65.027	0.000
65.030	0.000
65.033	0.000
65.039	0.000
65.042	0.000
65.046	0.000
65.050	-0.250
65.054	-0.250
65.058	-0.250
65.062	-0.250
65.067	-0.250
65.071	-0.250
65.074	-0.250
65.078	-0.250
65.083	-0.500
65.087	-0.500
65.090	-0.500
65.094	-0.500
65.099	-0.500
65.103	-0.500
65.106	-0.500
65.111	-0.500
65.115	-0.500
65.118	-0.750
65.122	-0.750
65.127	-0.750
65.131	-0.750
65.134	-0.750
65.138	-0.750
65.143	-0.750
65.147	-0.750
65.151	-0.750
65.156	-0.750
65.159	-1.000
65.163	-1.000
65.167	-1.000
65.172	-1.000
65.175	-1.000
65.179	-1.000
65.183	-1.000
65.188	-1.000
65.192	-1.000
65.195	-1.000
65.200	-1.000
65.204	-1.000
65.208	-1.250
65.212	-1.250
65.216	-1.250
65.220	-1.250
65.223	-1.250
65.226	-1.250
65.232	-1.250
65.237	-1.250
65.241	-1.250
65.245	-1.250
65.249	-1.250
65.253	-1.250
65.257	-1.250
65.260	-1.250
65.264	-1.250
65.269	-1.250
65.273	-1.250
65.276	-1.250
65.281	-1.250
65.285	-1.250
65.290	-1.250
65.293	-1.250
65.298	-1.250
65.301	-1.250
65.305	-1.250
65.308	-1.250
65.313	-1.250
65.317	-1.250
65.321	-1.250
65.325	-1.250
65.330	-1.250
